6C67,FC6E,609F,FCFB
6C68,FC61,B601,21EB
6C69,FC60,E25F,4CDB
6C6A,FC63,A23F,DCDF
6C6B,FC62,607B,CFEF
6C6C,FC65,E21B,91BB
6C6D,FC64,7581,3EDB
6C6E,FC67,B6FE,6FBF
6C6F,FC66,8521,0FEB
6C70,FC79,D6AE,BE1F
6C71,FC78,85CE,BEF1
6C72,FC7B,C56F,9F7B
6C73,FC7A,D631,DEAF
6C74,FC7D,A6AB,7FB1
6C75,FC7C,757E,FE1B
6C76,FC7F,C5CB,8FE1
6C77,FC7E,659F,FEFE
6C78,FC71,B651,2FEE
6C79,FC70,E65F,4EDE
6C7A,FC73,A63F,DED1
6C7B,FC72,657B,8FCF
6C7C,FC75,E61B,9FBE
6C7D,FC74,7591,4EAB
6C7E,FC77,B61E,7F7F
6C7F,FC76,8561,2FCB
6C80,FC89,969C,8E62
6C81,FC88,F65C,8E20
6C82,FC8B,EC58,42A8
6C83,FC8A,7C9C,7E92
6C84,FC8D,5698,DE40
6C85,FC8C,463C,22C8
6C86,FC8F,1658,BE00
6C87,FC8E,AC38,22EC
6C88,FC81,8C6C,F2FC
6C89,FC80,CC68,92BC
6C8A,FC83,6C98,7E80
6C8B,FC82,3638,BE52
6C8C,FC85,0668,42DC
6C8D,FC84,DC3C,9278
6C8E,FC87,266C,DE32
6C8F,FC86,BC5C,F218
6C90,FC99,89C6,7E79
6C91,FC98,D6A6,7EB5
6C92,FC9B,A639,FB17
6C93,FC9A,8965,8BC9
6C94,FC9D,C9C7,BBF5
6C95,FC9C,B916,9E77
6C96,FC9F,A6A7,DED5
6C97,FC9E,E959,9EB6
6C98,FC91,7695,4ED6
6C99,FC90,6699,2BE6
6C9A,FC93,C969,8BE5
6C9B,FC92,E917,DEA9
6C9C,FC95,6677,FBF6
6C9D,FC94,B955,2BC7
6C9E,FC97,7676,BB19
6C9F,FC96,D635,4EA7
6CA0,FCA9,F95A,DE34
6CA1,FCA8,959A,DE43
6CA2,FCAB,619D,24CD
6CA3,FCAA,B75A,BB54
6CA4,FCAD,195D,8D23
6CA5,FCAC,236A,42AD
6CA6,FCAF,559D,7F83
6CA7,FCAE,CA6D,42DA
6CA8,FCA1,DC3A,90BA
6CA9,FCA0,AC3D,F8FA
6CAA,FCA3,E75D,BB03
6CAB,FCA2,036D,7F94
6CAC,FCA5,363D,24EA
6CAD,FCA4,8A6A,F81D
6CAE,FCA7,463A,8D64
6CAF,FCA6,719A,907D
6CB0,FCB9,2926,6E89
6CB1,FCB8,4646,7C89
6CB2,FCBB,AE37,18F7
6CB3,FCBA,8726,CB29
6CB4,FCBD,0867,B709
6CB5,FCBC,F906,52B7
6CB6,FCBF,3237,DC49
6CB7,FCBE,EB57,96B7
6CB8,FCB1,7C86,46D7
6CB9,FCB0,6E97,29E7
6CBA,FCB3,CB67,8729
6CBB,FCB2,1857,AE49
6CBC,FCB5,5297,F9F7
6CBD,FCB4,B706,08E7
6CBE,FCB7,9686,EB09
6CBF,FCB6,DC46,32D7
6CC0,FCC9,767C,8EC2
6CC1,FCC8,B61C,8EE0
6CC2,FCCB,E652,4EA8
6CC3,FCCA,7690,7E72
6CC4,FCCD,6678,DED0
6CC5,FCCC,D6AC,2EC8
6CC6,FCCF,E618,BEF0
6CC7,FCCE,A632,2EEC
6CC8,FCC1,8660,FEFC
6CC9,FCC0,C662,9EBC
6CCA,FCC3,6692,7EB0
6CCB,FCC2,A6A8,BE12
6CCC,FCC5,C6C8,4EDC
6CCD,FCC4,D630,9E78
6CCE,FCC7,86CC,DEA2
6CCF,FCC6,B650,FE18
6CD0,FCD9,B9FA,AED4
6CD1,FCD8,75BA,DCD4
6CD2,FCDB,6094,0DED
6CD3,FCDA,B903,EBF4
6CD4,FCDD,E81D,8AE4
6CD5,FCDC,83EA,3EDD
6CD6,FCDF,607D,71B4
6CD7,FCDE,C464,4CDD
6CD8,FCD1,D643,91BD
6CD9,FCD0,A234,F7FD
6CDA,FCD3,E854,B7F4
6CDB,FCD2,C4CD,6FB4
6CDC,FCD5,A2AD,2AED
6CDD,FCD4,8323,1BFD
6CDE,FCD7,D6DA,CDE4
6CDF,FCD6,7583,5FBD
6CE0,FCE9,F90A,AE44
6CE1,FCE8,958A,DC44
6CE2,FCEB,6F9D,04ED
6CE3,FCEA,B70A,EB04
6CE4,FCED,185D,8A24
6CE5,FCEC,232A,32DD
6CE6,FCEF,509D,7184
6CE7,FCEE,CD6D,46DD
6CE8,FCE1,DC4A,95BD
6CE9,FCE0,AE3D,F9FD
6CEA,FCE3,EB5D,B704
6CEB,FCE2,046D,6F84
6CEC,FCE5,323D,23ED
6CED,FCE4,8A2A,18FD
6CEE,FCE7,464A,CD24
6CEF,FCE6,718A,50BD
6CF0,FCF9,968C,CE22
6CF1,FCF8,F60C,8C22
6CF2,FCFB,EE58,32D8
6CF3,FCFA,7C8C,6E82
6CF4,FCFD,5298,DC42
6CF5,FCFC,464C,02E8
6CF6,FCFF,1258,BC02
6CF7,FCFE,AE38,26E8
6CF8,FCF1,8C2C,F6F8
6CF9,FCF0,CE68,96B8
6CFA,FCF3,6E98,7C82
6CFB,FCF2,3238,EE02
6CFC,FCF5,0268,46D8
6CFD,FCF4,DC4C,52B8
6CFE,FCF7,262C,AE42
6CFF,FCF6,BC0C,12F8
6D00,FD09,543E,C14F
6D01,FD08,009C,813F
6D02,FD0B,C19C,53B8
6D03,FD0A,6D3E,6A4F
6D04,FD0D,533E,7A92
6D05,FD0C,549C,05DB
6D06,FD0F,059C,8192
6D07,FD0E,6A9C,25AB
6D08,FD01,CF3E,2578
6D09,FD00,C13E,93AB
6D0A,FD03,6A3E,7A3F
6D0B,FD02,539C,C182
6D0C,FD05,053E,9378
6D0D,FD04,6D9C,53DB
6D0E,FD07,003E,6A82
6D0F,FD06,CF9C,05B8
6D10,FD19,68AC,CCD2
6D11,FD18,E0AC,8CA2
6D12,FD1B,E530,3AD8
6D13,FD1A,6830,67D2
6D14,FD1D,69AC,DAA2
6D15,FD1C,A4AC,0CD8
6D16,FD1F,E5AC,B1A2
6D17,FD1E,A330,2CA8
6D18,FD11,C230,F1A8
6D19,FD10,C630,97A8
6D1A,FD13,6930,77A2
6D1B,FD12,A3AC,E1D2
6D1C,FD15,C6AC,4AA8
6D1D,FD14,A430,57D8
6D1E,FD17,C2AC,AAD2
6D1F,FD16,E030,11D8
6D20,FD29,944B,8F31
6D21,FD28,2088,C141
6D22,FD2B,CF8C,947C
6D23,FD2A,7D4B,7D31
6D24,FD2D,544E,6A80
6D25,FD2C,9488,20AE
6D26,FD2F,008C,C180
6D27,FD2E,6D8C,05DE
6D28,FD21,8F4B,05BC
6D29,FD20,CF4E,53DE
6D2A,FD23,6D4E,6A41
6D2B,FD22,548C,8F90
6D2C,FD25,004E,53BC
6D2D,FD24,7D88,94AE
6D2E,FD27,204B,7D90
6D2F,FD26,8F88,207C
6D30,FD39,C81C,C7D9
6D31,FD38,E4A6,87A9
6D32,FD3B,E335,1AF8
6D33,FD3A,C850,C7F2
6D34,FD3D,C91C,BA12
6D35,FD3C,E41C,07D7
6D36,FD3F,E3A6,BAA9
6D37,FD3E,E350,27A7
6D38,FD31,C835,FAA7
6D39,FD30,C935,2718
6D3A,FD33,C950,8712
6D3B,FD32,E31C,EAD9
6D3C,FD35,C9A6,FA18
6D3D,FD34,E450,07F8
6D3E,FD37,C8A6,EAF2
6D3F,FD36,E435,1AD7
6D40,FD49,84FB,8DA3
6D41,FD48,84B7,CAD3
6D42,FD4B,C485,2DCC
6D43,FD4A,840F,8D11
6D44,FD4D,C4FE,CAE0
6D45,FD4C,84E8,2DAA
6D46,FD4F,C4B6,CAB5
6D47,FD4E,C420,0ADA
6D48,FD41,8444,0AB6
6D49,FD40,C443,0AFE
6D4A,FD43,C401,CAF1
6D4B,FD42,C4EC,8D75
6D4C,FD45,C4DA,0AEC
6D4D,FD44,8422,2D1E
6D4E,FD47,84DD,8DC0
6D4F,FD46,8489,2D76
6D50,FD59,2808,8B35
6D51,FD58,F447,C745
6D52,FD5B,ED46,F41C
6D53,FD5A,8B08,8B50
6D54,FD5D,080C,EA00
6D55,FD5C,F408,28A6
6D56,FD5F,1446,EA45
6D57,FD5E,ED0C,09D6
6D58,FD51,8B47,13D6
6D59,FD50,CB46,09FC
6D5A,FD53,CB0C,C700
6D5B,FD52,140C,BD35
6D5C,FD55,0846,13FC
6D5D,FD54,BD08,281C
6D5E,FD57,2847,BD50
6D5F,FD56,BD47,F4A6
6D60,FD69,64AE,C1DF
6D61,FD68,C07C,81AF
6D62,FD6B,C590,5AB8
6D63,FD6A,6431,6ADF
6D64,FD6D,63AE,7A72
6D65,FD6C,647C,01DB
6D66,FD6F,C57C,8172
6D67,FD6E,6390,21AB
6D68,FD61,C031,2178
6D69,FD60,C531,9AAB
6D6A,FD63,6331,7AAF
6D6B,FD62,637C,C1B2
6D6C,FD65,C5AE,9A78
6D6D,FD64,6490,5ADB
6D6E,FD67,C0AE,6AB2
6D6F,FD66,C090,01B8
6D70,FD79,74DB,8FA1
6D71,FD78,80B8,C1D1
6D72,FD7B,C080,9D7C
6D73,FD7A,744F,7DA1
6D74,FD7D,64DE,6AB0
6D75,FD7C,74B8,2FAE
6D76,FD7F,C0BC,C1B0
6D77,FD7E,6480,01DE
6D78,FD71,804F,01BC
6D79,FD70,C041,5ADE
6D7A,FD73,6441,6AD1
6D7B,FD72,64BC,8F70
6D7C,FD75,C0DE,5ABC
6D7D,FD74,7482,9DAE
6D7E,FD77,80DB,7D70
6D7F,FD76,8082,2F7C
6D80,FD89,9848,8E30
6D81,FD88,F048,CC40
6D82,FD8B,EF4C,44AC
6D83,FD8A,7B48,7B30
6D84,FD8D,584C,AA40
6D85,FD8C,4448,22AC
6D86,FD8F,104C,E140
6D87,FD8E,AD4C,06DC
6D88,FD81,8E48,15DC
6D89,FD80,CE4C,59DC
6D8A,FD83,6B4C,6740
6D8B,FD82,344C,BF30
6D8C,FD85,024C,33DC
6D8D,FD84,DD48,98AC
6D8E,FD87,2248,DD30
6D8F,FD86,BF48,F0AC
6D90,FD99,88F8,8BA5
6D91,FD98,B4D7,C7D5
6D92,FD9B,E445,FD1C
6D93,FD9A,8802,8B10
6D94,FD9D,C8FC,EAF0
6D95,FD9C,B4F8,2BA6
6D96,FD9F,E4D6,EAD5
6D97,FD9E,E400,07D6
6D98,FD91,8849,1AD6
6D99,FD90,C845,07FC
6D9A,FD93,C800,C7F0
6D9B,FD92,E4FC,BDA5
6D9C,FD95,C8D6,1AFC
6D9D,FD94,B402,2B1C
6D9E,FD97,88D7,BD10
6D9F,FD96,B449,FDA6
6DA0,FDA9,240B,8D33
6DA1,FDA8,2487,CA43
6DA2,FDAB,CD86,24CC
6DA3,FDAA,8D0B,8D51
6DA4,FDAD,040E,CA20
6DA5,FDAC,2428,24AA
6DA6,FDAF,0486,CA85
6DA7,FDAE,CD2C,03DA
6DA8,FDA1,8D4D,03B6
6DA9,FDA0,CD4A,03FE
6DAA,FDA3,CD0E,CA01
6DAB,FDA2,042C,8D95
6DAC,FDA5,044A,03EC
6DAD,FDA4,8D28,241E
6DAE,FDA7,244D,8D60
6DAF,FDA6,8D87,2476
6DB0,FDB9,085C,C749
6DB1,FDB8,1436,8739
6DB2,FDBB,EA36,13F8
6DB3,FDBA,CB5C,C702
6DB4,FDBD,095C,BA52
6DB5,FDBC,145C,09D7
6DB6,FDBF,1336,BA39
6DB7,FDBE,EA5C,29A7
6DB8,FDB1,CB36,F3A7
6DB9,FDB0,C736,2918
6DBA,FDB3,C75C,8752
6DBB,FDB2,135C,EA49
6DBC,FDB5,0936,F318
6DBD,FDB4,ED5C,09F8
6DBE,FDB7,0836,EA02
6DBF,FDB6,ED36,13D7
6DC0,FDC9,78D8,8EA0
6DC1,FDC8,B0D8,CCD0
6DC2,FDCB,E040,4DAC
6DC3,FDCA,7842,7BA0
6DC4,FDCD,68DC,AAD0
6DC5,FDCC,D4D8,2EAC
6DC6,FDCF,E0DC,E1D0
6DC7,FDCE,A440,0CDC
6DC8,FDC1,8242,11DC
6DC9,FDC0,C240,57DC
6DCA,FDC3,6840,67D0
6DCB,FDC2,A4DC,BFA0
6DCC,FDC5,C2DC,3ADC
6DCD,FDC4,D442,9BAC
6DCE,FDC7,82D8,DDA0
6DCF,FDC6,B042,FFAC
6DD0,FDD9,C41E,CAD4
6DD1,FDD8,C476,8AA4
6DD2,FDDB,C395,0AE8
6DD3,FDDA,C451,CAFF
6DD4,FDDD,C31E,8AC2
6DD5,FDDC,C4CC,0ADD
6DD6,FDDF,C376,8A79
6DD7,FDDE,C360,2AAD
6DD8,FDD1,C433,2A77
6DD9,FDD0,C333,2A1B
6DDA,FDD3,C351,8A1F
6DDB,FDD2,C3CC,CAB9
6DDC,FDD5,C3AA,2AC8
6DDD,FDD4,C460,0AFB
6DDE,FDD7,C4AA,CAE2
6DDF,FDD6,C495,0AB7
6DE0,FDE9,045E,CA44
6DE1,FDE8,0496,8A34
6DE2,FDEB,CA96,03E8
6DE3,FDEA,CD5E,CA0F
6DE4,FDED,035E,8A62
6DE5,FDEC,046C,03DD
6DE6,FDEF,0396,8A99
6DE7,FDEE,CA6C,23AD
6DE8,FDE1,CD3A,2377
6DE9,FDE0,CA3A,231B
6DEA,FDE3,CA5E,8A5F
6DEB,FDE2,036C,CA89
6DEC,FDE5,033A,23C8
6DED,FDE4,CD6C,03FB
6DEE,FDE7,043A,CA22
6DEF,FDE6,CD96,03B7
6DF0,FDF9,583C,CC42
6DF1,FDF8,103C,8C32
6DF2,FDFB,E13C,33D8
6DF3,FDFA,6B3C,6742
6DF4,FDFD,593C,DA32
6DF5,FDFC,343C,06D8
6DF6,FDFF,153C,B132
6DF7,FDFE,AA3C,26A8
6DF8,FDF1,CE3C,F5A8
6DF9,FDF0,CC3C,99A8
6DFA,FDF3,673C,7732
6DFB,FDF2,333C,E142
6DFC,FDF5,063C,43A8
6DFD,FDF4,AD3C,59D8
6DFE,FDF7,023C,AA42
6DFF,FDF6,EF3C,15D8
6E00,FE09,5D3E,05DF
6E01,FE08,0F9C,25AF
6E02,FE0B,C17C,5AB2
6E03,FE0A,6DAE,53DF
6E04,FE0D,5A3E,9372
6E05,FE0C,5D9C,01DF
6E06,FE0F,019C,2572
6E07,FE0E,6A7C,21AF
6E08,FE01,CFAE,2172
6E09,FE00,C1AE,9AAF
6E0A,FE03,6AAE,93AF
6E0B,FE02,5A9C,05B2
6E0C,FE05,013E,9A72
6E0D,FE04,6D7C,5ADF
6E0E,FE07,0F3E,53B2
6E0F,FE06,CF7C,01B2
6E10,FE19,68A0,C648
6E11,FE18,E0A0,8638
6E12,FE1B,1130,3342
6E13,FE1A,5B30,6948
6E14,FE1D,69A0,D338
6E15,FE1C,A4A0,0642
6E16,FE1F,E5A0,B538
6E17,FE1E,3A30,2632
6E18,FE11,0E30,F532
6E19,FE10,0C30,9932
6E1A,FE13,5730,7938
6E1B,FE12,A3A0,E548
6E1C,FE15,C6A0,4332
6E1D,FE14,3D30,5942
6E1E,FE17,C2A0,A348
6E1F,FE16,1F30,1542
6E20,FE29,9D4B,20A1
6E21,FE28,2F88,05D1
6E22,FE2B,CFBC,9D70
6E23,FE2A,7DDB,94A1
6E24,FE2D,5D4E,53B0
6E25,FE2C,9D88,2FA1
6E26,FE2F,0F8C,05B0
6E27,FE2E,6DBC,01D1
6E28,FE21,8FDB,01B0
6E29,FE20,CFDE,5AD1
6E2A,FE23,6DDE,53D1
6E2B,FE22,5D8C,2070
6E2C,FE25,0F4E,5AB0
6E2D,FE24,7DB8,9DA1
6E2E,FE27,2F4B,9470
6E2F,FE26,8FB8,2F70
6E30,FE39,C810,C947
6E31,FE38,E4A5,8937
6E32,FE3B,1A35,1302
6E33,FE3A,0B50,C908
6E34,FE3D,C910,B358
6E35,FE3C,E410,0949
6E36,FE3F,E3A5,B337
6E37,FE3E,1A50,2939
6E38,FE31,0B35,F339
6E39,FE30,0735,2952
6E3A,FE33,0750,8958
6E3B,FE32,E310,E347
6E3C,FE35,C9A5,F352
6E3D,FE34,1D50,0902
6E3E,FE37,C8A5,E308
6E3F,FE36,1D35,1349
6E40,FE49,84FF,843A
6E41,FE48,84B9,C34A
6E42,FE4B,0D85,2460
6E43,FE4A,2D0F,845E
6E44,FE4D,C4F1,C32C
6E45,FE4C,84E2,2433
6E46,FE4F,C4B5,C386
6E47,FE4E,0D20,0343
6E48,FE41,2D44,0385
6E49,FE40,0D43,0301
6E4A,FE43,0D01,C30E
6E4B,FE42,C4E0,8496
6E4C,FE45,C4D3,0320
6E4D,FE44,2D22,2451
6E4E,FE47,84D4,846C
6E4F,FE46,2D89,2495
6E50,FE59,2B08,28A5
6E51,FE58,FD47,09D5
6E52,FE5B,EDD6,FD10
6E53,FE5A,8BF8,2810
6E54,FE5D,0B0C,13F0
6E55,FE5C,FD08,2BA5
6E56,FE5F,1D46,13D5
6E57,FE5E,EDFC,07D5
6E58,FE51,8BD7,1AD5
6E59,FE50,CBD6,07F0
6E5A,FE53,CBFC,09F0
6E5B,FE52,1D0C,F4A5
6E5C,FE55,0B46,1AF0
6E5D,FE54,BDF8,2B10
6E5E,FE57,2B47,F410
6E5F,FE56,BDD7,FDA5
6E60,FE69,64A1,C54B
6E61,FE68,C070,853B
6E62,FE6B,0190,5382
6E63,FE6A,5D31,634B
6E64,FE6D,63A1,7398
6E65,FE6C,6470,054F
6E66,FE6F,C570,8598
6E67,FE6E,5A90,253F
6E68,FE61,0F31,2592
6E69,FE60,0131,933F
6E6A,FE63,5A31,733B
6E6B,FE62,6370,C588
6E6C,FE65,C5A1,9392
6E6D,FE64,5D90,534F
6E6E,FE67,C0A1,6388
6E6F,FE66,0F90,0582
6E70,FE79,74DF,803E
6E71,FE78,80B2,C54E
6E72,FE7B,0F80,9490
6E73,FE7A,9D4F,743E
6E74,FE7D,64D1,638C
6E75,FE7C,74B2,2031
6E76,FE7F,C0B0,C58C
6E77,FE7E,5D80,0541
6E78,FE71,2F4F,0580
6E79,FE70,0F41,5341
6E7A,FE73,5D41,634E
6E7B,FE72,64B0,809C
6E7C,FE75,C0D1,5380
6E7D,FE74,9D82,9431
6E7E,FE77,80DF,749C
6E7F,FE76,2F82,2090
6E80,FE89,9B48,22A0
6E81,FE88,FF48,06D0
6E82,FE8B,EFDC,4DA0
6E83,FE8A,7BD8,98A0
6E84,FE8D,5B4C,33D0
6E85,FE8C,4D48,2EA0
6E86,FE8F,1F4C,15D0
6E87,FE8E,ADDC,0CD0
6E88,FE81,8ED8,11D0
6E89,FE80,CEDC,57D0
6E8A,FE83,6BDC,59D0
6E8B,FE82,3D4C,F0A0
6E8C,FE85,0E4C,3AD0
6E8D,FE84,DDD8,9BA0
6E8E,FE87,2E48,44A0
6E8F,FE86,BFD8,FFA0
6E90,FE99,88F2,8836
6E91,FE98,B4D9,C946
6E92,FE9B,1D45,F450
6E93,FE9A,2B02,885C
6E94,FE9D,C8F0,E30C
6E95,FE9C,B4F2,2835
6E96,FE9F,E4D5,E346
6E97,FE9E,1D00,0945
6E98,FE91,2B49,1345
6E99,FE90,0B45,0900
6E9A,FE93,0B00,C90C
6E9B,FE92,E4F0,B436
6E9C,FE95,C8D5,1300
6E9D,FE94,FD02,2850
6E9E,FE97,88D9,B45C
6E9F,FE96,FD49,F435
6EA0,FEA9,2D0B,24A3
6EA1,FEA8,2D87,03D3
6EA2,FEAB,CDB6,2DC0
6EA3,FEAA,8DFB,2411
6EA4,FEAD,0D0E,03E0
6EA5,FEAC,2D28,2DA3
6EA6,FEAF,0D86,03B5
6EA7,FEAE,CDEC,0AD3
6EA8,FEA1,8DDD,0AB5
6EA9,FEA0,CDDA,0AF1
6EAA,FEA3,CDFE,03F1
6EAB,FEA2,0D2C,2475
6EAC,FEA5,0D4A,0AE0
6EAD,FEA4,8DE8,2D11
6EAE,FEA7,2D4D,24C0
6EAF,FEA6,8DB7,2D75
6EB0,FEB9,0B5C,09D9
6EB1,FEB8,1D36,29A9
6EB2,FEBB,EAA6,1AF2
6EB3,FEBA,CB1C,09F2
6EB4,FEBD,075C,F312
6EB5,FEBC,1D5C,07D9
6EB6,FEBF,1A36,F3A9
6EB7,FEBE,EA1C,27A9
6EB8,FEB1,CBA6,FAA9
6EB9,FEB0,C7A6,2712
6EBA,FEB3,C71C,2912
6EBB,FEB2,1A5C,13D9
6EBC,FEB5,0736,FA12
6EBD,FEB4,ED1C,07F2
6EBE,FEB7,0B36,13F2
6EBF,FEB6,EDA6,1AD9
6EC0,FEC9,78D2,823C
6EC1,FEC8,B0D2,C64C
6EC2,FECB,1F40,4430
6EC3,FECA,9B42,783C
6EC4,FECD,68D0,A34C
6EC5,FECC,D4D2,2230
6EC6,FECF,E0D0,E54C
6EC7,FECE,3D40,0640
6EC8,FEC1,2E42,1540
6EC9,FEC0,0E40,5940
6ECA,FEC3,5B40,694C
6ECB,FEC2,A4D0,B03C
6ECC,FEC5,C2D0,3340
6ECD,FEC4,4D42,9830
6ECE,FEC7,82D2,D43C
6ECF,FEC6,FF42,F030
6ED0,FED9,C411,C34D
6ED1,FED8,C475,833D
6ED2,FEDB,0A95,0322
6ED3,FEDA,0D51,C30B
6ED4,FEDD,C311,8368
6ED5,FEDC,C4C0,0344
6ED6,FEDF,C375,8397
6ED7,FEDE,0A60,2334
6ED8,FED1,0D33,2399
6ED9,FED0,0A33,235F
6EDA,FED3,0A51,835B
6EDB,FED2,C3C0,C387
6EDC,FED5,C3A3,2362
6EDD,FED4,0D60,030F
6EDE,FED7,C4A3,C328
6EDF,FED6,0D95,0389
6EE0,FEE9,0D5E,03D4
6EE1,FEE8,0D96,23A4
6EE2,FEEB,CA76,0AE2
6EE3,FEEA,CD1E,03FF
6EE4,FEED,0A5E,23C2
6EE5,FEEC,0D6C,0AD4
6EE6,FEEF,0A96,2379
6EE7,FEEE,CACC,2AA4
6EE8,FEE1,CDAA,2A79
6EE9,FEE0,CAAA,2A1F
6EEA,FEE3,CA1E,231F
6EEB,FEE2,0A6C,03B9
6EEC,FEE5,0A3A,2AC2
6EED,FEE4,CDCC,0AFF
6EEE,FEE7,0D3A,03E2
6EEF,FEE6,CD76,0AB9
6EF0,FEF9,5B3C,06D2
6EF1,FEF8,1F3C,26A2
6EF2,FEFB,E1AC,3AD2
6EF3,FEFA,6BAC,59D2
6EF4,FEFD,573C,43A2
6EF5,FEFC,3D3C,0CD2
6EF6,FEFF,113C,F5A2
6EF7,FEFE,AAAC,2CA2
6EF8,FEF1,CEAC,F1A2
6EF9,FEF0,CCAC,97A2
6EFA,FEF3,67AC,99A2
6EFB,FEF2,3A3C,15D2
6EFC,FEF5,0C3C,4AA2
6EFD,FEF4,ADAC,57D2
6EFE,FEF7,0E3C,33D2
6EFF,FEF6,EFAC,11D2
6F00,FF09,3E3E,16FF
6F01,FF08,0F6E,F61F
6F02,FF0B,C1CE,51BF
6F03,FF0A,AEAE,36DF
6F04,FF0D,3C3E,957F
6F05,FF0C,5F9E,1CFF
6F06,FF0F,016E,25CF
6F07,FF0E,617E,FC1F
6F08,FF01,EE1E,21CF
6F09,FF00,EC1E,4CAF
6F0A,FF03,ACAE,46AF
6F0B,FF02,519E,05EF
6F0C,FF05,1C5E,917F
6F0D,FF04,6F7E,3CDF
6F0E,FF07,1E5E,55BF
6F0F,FF06,CFCE,01EF
6F10,FF19,6270,C628
6F11,FF18,E210,8668
6F12,FF1B,1C50,3642
6F13,FF1A,5E90,6688
6F14,FF1D,6670,D638
6F15,FF1C,A2A0,0622
6F16,FF1F,E610,B658
6F17,FF1E,3C30,2662
6F18,FF11,0E60,F652
6F19,FF10,0C60,9692
6F1A,FF13,5C90,7698
6F1B,FF12,A6A0,E608
6F1C,FF15,C6C0,4632
6F1D,FF14,3E30,5682
6F1E,FF17,C2C0,A648
6F1F,FF16,1E50,1602
6F20,FF29,4E4B,F211
6F21,FF28,2F2B,16F1
6F22,FF2B,CFEE,9F71
6F23,FF2A,DEDB,42A1
6F24,FF2D,3E4E,55B1
6F25,FF2C,9F8B,FE11
6F26,FF2F,0F2E,05E1
6F27,FF2E,6FBE,1CF1
6F28,FF21,BEFB,01E1
6F29,FF20,EEFE,3CD1
6F2A,FF23,AEDE,36D1
6F2B,FF22,5F8E,20C1
6F2C,FF25,1E0E,51B1
6F2D,FF24,7FBB,4EA1
6F2E,FF27,FE0B,9071
6F2F,FF26,8FEB,2FC1
6F30,FF39,C8C5,6687
6F31,FF38,A2A5,7697
6F32,FF3B,3C35,1909
6F33,FF3A,0B65,C927
6F34,FF3D,C9C5,B957
6F35,FF3C,E815,5689
6F36,FF3F,A6A5,D637
6F37,FF3E,1755,9699
6F38,FF31,5E95,4639
6F39,FF30,5C95,2969
6F3A,FF33,0765,8967
6F3B,FF32,E915,A647
6F3C,FF35,6675,F959
6F3D,FF34,1B55,0929
6F3E,FF37,6275,E907
6F3F,FF36,3E35,3649
6F40,FF49,B8F4,D23A
6F41,FF48,70B4,A64A
6F42,FF4B,5F83,2463
6F43,FF4A,FB04,B85A
6F44,FF4D,E8F3,C32A
6F45,FF4C,84E4,4233
6F46,FF4F,60B3,658A
6F47,FF4E,0D23,3643
6F48,FF41,4E44,5583
6F49,FF40,3E43,1903
6F4A,FF43,1B03,E90A
6F4B,FF42,C4E3,709A
6F4C,FF45,A2D3,0323
6F4D,FF44,2D24,F853
6F4E,FF47,D2D4,846A
6F4F,FF46,9F84,9093
6F50,FF59,2B27,9275
6F51,FF58,4E47,56B5
6F52,FF5B,AED6,FB15
6F53,FF5A,8BE7,28C5
6F54,FF5D,0B26,19F5
6F55,FF5C,FB07,9E75
6F56,FF5F,3E46,36D5
6F57,FF5E,EBF6,5CB5
6F58,FF51,7EB7,3CD5
6F59,FF50,6EB6,07E5
6F5A,FF53,CBE6,09E5
6F5B,FF52,1B06,42A5
6F5C,FF55,5E86,17F5
6F5D,FF54,BBF7,2BC5
6F5E,FF57,9E87,F815
6F5F,FF56,DED7,4EA5
6F60,FF69,A2A1,E60B
6F61,FF68,C0C1,B65B
6F62,FF6B,0161,558F
6F63,FF6A,3E31,A64B
6F64,FF6D,A6A1,759B
6F65,FF6C,6071,160F
6F66,FF6F,C5C1,856B
6F67,FF6E,5191,F65F
6F68,FF61,1E51,256F
6F69,FF60,1C51,463F
6F6A,FF63,3C31,D63B
6F6B,FF62,6571,C52B
6F6C,FF65,E611,959F
6F6D,FF64,5F91,364F
6F6E,FF67,E211,658B
6F6F,FF66,0F61,052F
6F70,FF79,D2DF,B25E
6F71,FF78,80EF,E60E
6F72,FF7B,0F21,9091
6F73,FF7A,4E4F,D23E
6F74,FF7D,A2D1,658E
6F75,FF7C,70BF,F251
6F76,FF7F,C0E1,C52E
6F77,FF7E,5F81,1601
6F78,FF71,FE0F,0521
6F79,FF70,1E01,3641
6F7A,FF73,3E41,A64E
6F7B,FF72,60B1,806E
6F7C,FF75,E2F1,5581
6F7D,FF74,9F8F,4231
6F7E,FF77,B2FF,709E
6F7F,FF76,2F2F,2061
6F80,FF89,9E88,22C0
6F81,FF88,FE08,06E0
6F82,FF8B,EEFC,4EA0
6F83,FF8A,7EB8,9270
6F84,FF8D,5E8C,36D0
6F85,FF8C,4E48,2EC0
6F86,FF8F,1E0C,16F0
6F87,FF8E,AEDC,0CE0
6F88,FF81,8EE8,1CF0
6F89,FF80,CEEC,5CB0
6F8A,FF83,6EBC,56B0
6F8B,FF82,3E4C,F210
6F8C,FF85,0E2C,3CD0
6F8D,FF84,DED8,9E70
6F8E,FF87,2E28,42A0
6F8F,FF86,BEF8,FE10
6F90,FF99,88E9,7296
6F91,FF98,D2D9,6686
6F92,FF9B,3E45,F855
6F93,FF9A,2B29,8866
6F94,FF9D,C8E5,E906
